Time,Displacement,Force,Cycle count
"339.9540","24.49994","0.67113","23.5000"
"339.9740","24.41665","0.66891","23.5000"
"339.9940","24.33323","0.66719","23.5000"
"340.0140","24.24993","0.66584","23.5000"
"340.0340","24.16657","0.66439","23.5000"
"340.0540","24.08327","0.66466","23.5000"
"340.0740","23.99992","0.66365","23.5000"
"340.0940","23.91662","0.66030","23.5000"
"340.1140","23.83326","0.65854","23.5000"
"340.1340","23.74996","0.65519","23.5000"
"340.1540","23.66660","0.65528","23.5000"
"340.1740","23.58330","0.65389","23.5000"
"340.1940","23.49995","0.65056","23.5000"
"340.2140","23.41659","0.64993","23.5000"
"340.2340","23.33324","0.64862","23.5000"
"340.2540","23.24988","0.64661","23.5000"
"340.2740","23.16652","0.64626","23.5000"
"340.2940","23.08322","0.64417","23.5000"
"340.3140","22.99987","0.64071","23.5000"
"340.3340","22.91657","0.63928","23.5000"
"340.3540","22.83327","0.63754","23.5000"
"340.3740","22.74997","0.63415","23.5000"
"340.3940","22.66661","0.63367","23.5000"
"340.4140","22.58325","0.63216","23.5000"
"340.4340","22.49995","0.62990","23.5000"
"340.4540","22.41660","0.62798","23.5000"
"340.4740","22.33324","0.62603","23.5000"
"340.4940","22.24994","0.62449","23.5000"
"340.5140","22.16658","0.62423","23.5000"
"340.5340","22.08328","0.62206","23.5000"
"340.5540","21.99987","0.62035","23.5000"
"340.5740","21.91657","0.61836","23.5000"
"340.5940","21.83321","0.61644","23.5000"
"340.6140","21.74997","0.61557","23.5000"
"340.6340","21.66667","0.61480","23.5000"
"340.6540","21.58331","0.61107","23.5000"
"340.6740","21.49996","0.60866","23.5000"
"340.6940","21.41660","0.60846","23.5000"
"340.7140","21.33324","0.60557","23.5000"
"340.7340","21.24994","0.60413","23.5000"
"340.7540","21.16659","0.60267","23.5000"
"340.7740","21.08323","0.60114","23.5000"
"340.7940","20.99993","0.59872","23.5000"
"340.8140","20.91657","0.59780","23.5000"
"340.8340","20.83321","0.59580","23.5000"
"340.8540","20.74992","0.59546","23.5000"
"340.8740","20.66662","0.59290","23.5000"
"340.8940","20.58331","0.59086","23.5000"
"340.9140","20.49996","0.59042","23.5000"
"340.9340","20.41660","0.58655","23.5000"
"340.9540","20.33330","0.58386","23.5000"
"340.9740","20.24994","0.58271","23.5000"
"340.9940","20.16665","0.58090","23.5000"
"341.0140","20.08329","0.58031","23.5000"
"341.0340","19.99987","0.58018","23.5000"
"341.0540","19.91663","0.57663","23.5000"
"341.0740","19.83322","0.57460","23.5000"
"341.0940","19.74992","0.57325","23.5000"
"341.1140","19.66662","0.57172","23.5000"
"341.1340","19.58332","0.57063","23.5000"
"341.1540","19.49996","0.56885","23.5000"
"341.1740","19.41661","0.56519","23.5000"
"341.1940","19.33325","0.56410","23.5000"
"341.2140","19.24995","0.56304","23.5000"
"341.2340","19.16659","0.56131","23.5000"
"341.2540","19.08323","0.56027","23.5000"
"341.2740","18.99994","0.55873","23.5000"
"341.2940","18.91658","0.55586","23.5000"
"341.3140","18.83322","0.55313","23.5000"
"341.3340","18.74992","0.55081","23.5000"
"341.3540","18.66656","0.54854","23.5000"
"341.3740","18.58327","0.54937","23.5000"
"341.3940","18.49997","0.54962","23.5000"
"341.4140","18.41661","0.54672","23.5000"
"341.4340","18.33331","0.54440","23.5000"
"341.4540","18.25001","0.54169","23.5000"
"341.4740","18.16665","0.53866","23.5000"
"341.4940","18.08329","0.53759","23.5000"
"341.5140","17.99994","0.53628","23.5000"
"341.5340","17.91658","0.53559","23.5000"
"341.5540","17.83323","0.53375","23.5000"
"341.5740","17.74987","0.53018","23.5000"
"341.5940","17.66657","0.52884","23.5000"
"341.6140","17.58321","0.52700","23.5000"
"341.6340","17.49991","0.52411","23.5000"
"341.6540","17.41661","0.52229","23.5000"
"341.6740","17.33326","0.52062","23.5000"
"341.6940","17.24995","0.51985","23.5000"
"341.7140","17.16660","0.51936","23.5000"
"341.7340","17.08319","0.51601","23.5000"
"341.7540","16.99994","0.51344","23.5000"
"341.7740","16.91659","0.51240","23.5000"
"341.7940","16.83323","0.50992","23.5000"
"341.8140","16.74993","0.50889","23.5000"
"341.8340","16.66657","0.50683","23.5000"
"341.8540","16.58327","0.50554","23.5000"
"341.8740","16.49997","0.50739","23.5000"
"341.8940","16.41667","0.50260","23.5000"
"341.9140","16.33331","0.49906","23.5000"
"341.9340","16.25002","0.49828","23.5000"
"341.9540","16.16666","0.49765","23.5000"
"341.9740","16.08330","0.49522","23.5000"
"341.9940","15.99994","0.49319","23.5000"
"342.0140","15.91653","0.49190","23.5000"
"342.0340","15.83323","0.48878","23.5000"
"342.0540","15.74988","0.48609","23.5000"
"342.0740","15.66663","0.48454","23.5000"
"342.0940","15.58328","0.48083","23.5000"
"342.1140","15.49992","0.47857","23.5000"
"342.1340","15.41662","0.47829","23.5000"
"342.1540","15.33332","0.47571","23.5000"
"342.1740","15.24996","0.47458","23.5000"
"342.1940","15.16666","0.47405","23.5000"
"342.2140","15.08325","0.47175","23.5000"
"342.2340","14.99995","0.47055","23.5000"
"342.2540","14.91665","0.46818","23.5000"
"342.2740","14.83323","0.46625","23.5000"
"342.2940","14.74988","0.46655","23.5000"
"342.3140","14.66658","0.46285","23.5000"
"342.3340","14.58322","0.46062","23.5000"
"342.3540","14.49998","0.45912","23.5000"
"342.3740","14.41662","0.45433","23.5000"
"342.3940","14.33327","0.45510","23.5000"
"342.4140","14.25002","0.45311","23.5000"
"342.4340","14.16667","0.44863","23.5000"
"342.4540","14.08331","0.44768","23.5000"
"342.4740","13.99995","0.44448","23.5000"
"342.4940","13.91654","0.44102","23.5000"
"342.5140","13.83318","0.44063","23.5000"
"342.5340","13.74994","0.43752","23.5000"
"342.5540","13.66658","0.43754","23.5000"
"342.5740","13.58323","0.43827","23.5000"
"342.5940","13.49987","0.43402","23.5000"
"342.6140","13.41651","0.43265","23.5000"
"342.6340","13.33327","0.42954","23.5000"
"342.6540","13.24997","0.42599","23.5000"
"342.6740","13.16661","0.42748","23.5000"
"342.6940","13.08320","0.42426","23.5000"
"342.7140","12.99990","0.42172","23.5000"
"342.7340","12.91654","0.41943","23.5000"
"342.7540","12.83319","0.41583","23.5000"
"342.7740","12.74989","0.41431","23.5000"
"342.7940","12.66653","0.41094","23.5000"
"342.8140","12.58323","0.40993","23.5000"
"342.8340","12.49993","0.40796","23.5000"
"342.8540","12.41657","0.40462","23.5000"
"342.8740","12.33322","0.40339","23.5000"
"342.8940","12.24997","0.40171","23.5000"
"342.9140","12.16667","0.39912","23.5000"
"342.9340","12.08331","0.39802","23.5000"
"342.9540","11.99996","0.39496","23.5000"
"342.9740","11.91660","0.39167","23.5000"
"342.9940","11.83325","0.38984","23.5000"
"343.0140","11.74995","0.38707","23.5000"
"343.0340","11.66659","0.38361","23.5000"
"343.0540","11.58323","0.38149","23.5000"
"343.0740","11.49988","0.37938","23.5000"
"343.0940","11.41658","0.37872","23.5000"
"343.1140","11.33328","0.37448","23.5000"
"343.1340","11.24992","0.37308","23.5000"
"343.1540","11.16662","0.37447","23.5000"
"343.1740","11.08326","0.36843","23.5000"
"343.1940","10.99996","0.36614","23.5000"
"343.2140","10.91661","0.36591","23.5000"
"343.2340","10.83325","0.35984","23.5000"
"343.2540","10.74995","0.35869","23.5000"
"343.2740","10.66659","0.35556","23.5000"
"343.2940","10.58323","0.35280","23.5000"
"343.3140","10.49988","0.35138","23.5000"
"343.3340","10.41658","0.34809","23.5000"
"343.3540","10.33322","0.34512","23.5000"
"343.3740","10.24992","0.34422","23.5000"
"343.3940","10.16662","0.33943","23.5000"
"343.4140","10.08327","0.33612","23.5000"
"343.4340","10.00002","0.33557","23.5000"
"343.4540","9.91667","0.33278","23.5000"
"343.4740","9.83325","0.32969","23.5000"
"343.4940","9.74995","0.32602","23.5000"
"343.5140","9.66660","0.32245","23.5000"
"343.5340","9.58324","0.32323","23.5000"
"343.5540","9.49994","0.32022","23.5000"
"343.5740","9.41658","0.31556","23.5000"
"343.5940","9.33323","0.31322","23.5000"
"343.6140","9.24993","0.30908","23.5000"
"343.6340","9.16657","0.30587","23.5000"
"343.6540","9.08327","0.30396","23.5000"
"343.6740","8.99997","0.30048","23.5000"
"343.6940","8.91661","0.29859","23.5000"
"343.7140","8.83331","0.29589","23.5000"
"343.7340","8.75001","0.29381","23.5000"
"343.7540","8.66660","0.29061","23.5000"
"343.7740","8.58330","0.28679","23.5000"
"343.7940","8.49994","0.28235","23.5000"
"343.8140","8.41659","0.28070","23.5000"
"343.8340","8.33329","0.27807","23.5000"
"343.8540","8.24993","0.27481","23.5000"
"343.8740","8.16657","0.27221","23.5000"
"343.8940","8.08322","0.26901","23.5000"
"343.9140","7.99992","0.26508","23.5000"
"343.9340","7.91656","0.26083","23.5000"
"343.9540","7.83326","0.25933","23.5000"
"343.9740","7.74990","0.25538","23.5000"
"343.9940","7.66660","0.25264","23.5000"
"344.0140","7.58325","0.24983","23.5000"
"344.0340","7.49989","0.24640","23.5000"
"344.0540","7.41653","0.24257","23.5000"
"344.0740","7.33323","0.24025","23.5000"
"344.0940","7.24988","0.23657","23.5000"
"344.1140","7.16658","0.23401","23.5000"
"344.1340","7.08322","0.23094","23.5000"
"344.1540","6.99992","0.22486","23.5000"
"344.1740","6.91656","0.22293","23.5000"
"344.1940","6.83332","0.21754","23.5000"
"344.2140","6.75002","0.21356","23.5000"
"344.2340","6.66661","0.21033","23.5000"
"344.2540","6.58331","0.20688","23.5000"
"344.2740","6.49995","0.20313","23.5000"
"344.2940","6.41659","0.20105","23.5000"
"344.3140","6.33335","0.19723","23.5000"
"344.3340","6.24994","0.19240","23.5000"
"344.3540","6.16664","0.18877","23.5000"
"344.3740","6.08328","0.18443","23.5000"
"344.3940","5.99992","0.18055","23.5000"
"344.4140","5.91657","0.17685","23.5000"
"344.4340","5.83332","0.17093","23.5000"
"344.4540","5.75002","0.16659","23.5000"
"344.4740","5.66667","0.16370","23.5000"
"344.4940","5.58325","0.15984","23.5000"
"344.5140","5.49990","0.15816","23.5000"
"344.5340","5.41654","0.15466","23.5000"
"344.5540","5.33324","0.14937","23.5000"
"344.5740","5.24994","0.14590","23.5000"
"344.5940","5.16653","0.14087","23.5000"
"344.6140","5.08323","0.13391","23.5000"
"344.6340","4.99998","0.13226","23.5000"
"344.6540","4.91663","0.12805","23.5000"
"344.6740","4.83333","0.12384","23.5000"
"344.6940","4.75003","0.12142","23.5000"
"344.7140","4.66667","0.11473","23.5000"
"344.7340","4.58331","0.11220","23.5000"
"344.7540","4.49996","0.10976","23.5000"
"344.7740","4.41660","0.10311","23.5000"
"344.7940","4.33330","0.10100","23.5000"
"344.8140","4.24994","0.09608","23.5000"
"344.8340","4.16659","0.09270","23.5000"
"344.8540","4.08323","0.09096","23.5000"
"344.8740","3.99993","0.08583","23.5000"
"344.8940","3.91652","0.08284","23.5000"
"344.9140","3.83327","0.08020","23.5000"
"344.9340","3.74997","0.07544","23.5000"
"344.9540","3.66667","0.07186","23.5000"
"344.9740","3.58332","0.06943","23.5000"
"344.9940","3.49996","0.06682","23.5000"
"345.0140","3.41660","0.06634","23.5000"
"345.0340","3.33330","0.06388","23.5000"
"345.0540","3.24989","0.06237","23.5000"
"345.0740","3.16659","0.06089","23.5000"
"345.0940","3.08323","0.05704","23.5000"
"345.1140","2.99988","0.05594","23.5000"
"345.1340","2.91658","0.05225","23.5000"
"345.1540","2.83322","0.05081","23.5000"
"345.1740","2.74992","0.05069","23.5000"
"345.1940","2.66662","0.04693","23.5000"
"345.2140","2.58326","0.04430","23.5000"
"345.2340","2.49996","0.04327","23.5000"
"345.2540","2.41661","0.03897","23.5000"
"345.2740","2.33331","0.03827","23.5000"
"345.2940","2.25001","0.03871","23.5000"
"345.3140","2.16665","0.03674","23.5000"
"345.3340","2.08329","0.03529","23.5000"
"345.3540","1.99994","0.03263","23.5000"
"345.3740","1.91658","0.03161","23.5000"
"345.3940","1.83328","0.03278","23.5000"
"345.4140","1.74992","0.02854","23.5000"
"345.4340","1.66657","0.02785","23.5000"
"345.4540","1.58327","0.02739","23.5000"
"345.4740","1.49997","0.02437","23.5000"
"345.4940","1.41661","0.02533","23.5000"
"345.5140","1.33331","0.02159","23.5000"
"345.5340","1.24995","0.01993","23.5000"
"345.5540","1.16660","0.02087","23.5000"
"345.5740","1.08324","0.01985","23.5000"
"345.5940","0.99994","0.01847","23.5000"
"345.6140","0.91658","0.01848","23.5000"
"345.6340","0.83328","0.01623","23.5000"
"345.6540","0.74993","0.01641","23.5000"
"345.6740","0.66663","0.01535","23.5000"
"345.6940","0.58333","0.01387","23.5000"
"345.7140","0.49997","0.01268","23.5000"
"345.7340","0.41667","0.01257","23.5000"
"345.7540","0.33337","0.01356","23.5000"
"345.7740","0.24996","0.01477","23.5000"
"345.7940","0.16666","0.01385","23.5000"
"345.8140","0.08324","0.01299","23.5000"
"345.8340","-0.00006","0.01224","23.5000"
"345.8360","-0.00839","0.01218","24.0000"
"345.8380","-0.01666","0.01210","24.0000"
"345.8580","-0.04131","0.06855","24.0000"
"345.8780","0.04550","0.17671","24.0000"
"345.8980","0.16779","0.13270","24.0000"
"345.9180","0.28441","0.04301","24.0000"
"345.9380","0.38947","0.00489","24.0000"
"345.9580","0.48620","-0.00890","24.0000"
"345.9780","0.57789","0.00790","24.0000"
"345.9980","0.66640","0.01552","24.0000"
"346.0180","0.75293","0.01554","24.0000"
"346.0380","0.83821","0.02653","24.0000"
"346.0580","0.92287","0.02370","24.0000"
"346.0780","1.00697","0.02541","24.0000"
"346.0980","1.09072","0.02914","24.0000"
"346.1180","1.17442","0.02799","24.0000"
"346.1380","1.25789","0.03348","24.0000"
"346.1580","1.34141","0.03426","24.0000"
"346.1780","1.42483","0.03246","24.0000"
"346.1980","1.50818","0.03780","24.0000"
"346.2180","1.59160","0.04073","24.0000"
"346.2380","1.67495","0.04028","24.0000"
"346.2580","1.75825","0.04406","24.0000"
"346.2780","1.84155","0.04286","24.0000"
"346.2980","1.92485","0.04428","24.0000"
"346.3180","2.00815","0.04873","24.0000"
"346.3380","2.09151","0.04820","24.0000"
"346.3580","2.17492","0.05584","24.0000"
"346.3780","2.25822","0.05759","24.0000"
"346.3980","2.34158","0.05713","24.0000"
"346.4180","2.42488","0.06353","24.0000"
"346.4380","2.50824","0.06391","24.0000"
"346.4580","2.59159","0.06756","24.0000"
"346.4780","2.67495","0.06924","24.0000"
"346.4980","2.75831","0.07058","24.0000"
"346.5180","2.84166","0.07844","24.0000"
"346.5380","2.92496","0.07990","24.0000"
"346.5580","3.00826","0.08239","24.0000"
"346.5780","3.09162","0.08702","24.0000"
"346.5980","3.17492","0.08669","24.0000"
"346.6180","3.25822","0.09271","24.0000"
"346.6380","3.34163","0.09446","24.0000"
"346.6580","3.42499","0.09759","24.0000"
"346.6780","3.50829","0.10295","24.0000"
"346.6980","3.59165","0.10599","24.0000"
"346.7180","3.67500","0.11062","24.0000"
"346.7380","3.75830","0.11566","24.0000"
"346.7580","3.84160","0.12079","24.0000"
"346.7780","3.92496","0.12677","24.0000"
"346.7980","4.00826","0.13086","24.0000"
"346.8180","4.09156","0.13487","24.0000"
"346.8380","4.17492","0.13975","24.0000"
"346.8580","4.25827","0.14269","24.0000"
"346.8780","4.34157","0.14887","24.0000"
"346.8980","4.42493","0.15315","24.0000"
"346.9180","4.50829","0.15721","24.0000"
"346.9380","4.59164","0.16307","24.0000"
"346.9580","4.67500","0.16648","24.0000"
"346.9780","4.75836","0.17249","24.0000"
"346.9980","4.84171","0.17758","24.0000"
"347.0180","4.92501","0.18032","24.0000"
"347.0380","5.00831","0.18788","24.0000"
"347.0580","5.09161","0.19211","24.0000"
"347.0780","5.17491","0.19571","24.0000"
"347.0980","5.25816","0.20316","24.0000"
"347.1180","5.34151","0.20561","24.0000"
"347.1380","5.42487","0.21033","24.0000"
"347.1580","5.50823","0.21714","24.0000"
"347.1780","5.59158","0.21992","24.0000"
"347.1980","5.67494","0.22480","24.0000"
"347.2180","5.75830","0.22878","24.0000"
"347.2380","5.84160","0.23386","24.0000"
"347.2580","5.92501","0.23929","24.0000"
"347.2780","6.00831","0.24299","24.0000"
"347.2980","6.09155","0.24576","24.0000"
"347.3180","6.17491","0.25019","24.0000"
"347.3380","6.25827","0.25425","24.0000"
"347.3580","6.34157","0.25823","24.0000"
"347.3780","6.42492","0.26219","24.0000"
"347.3980","6.50822","0.26518","24.0000"
"347.4180","6.59158","0.26931","24.0000"
"347.4380","6.67494","0.27354","24.0000"
"347.4580","6.75824","0.27726","24.0000"
"347.4780","6.84159","0.28155","24.0000"
"347.4980","6.92501","0.28479","24.0000"
"347.5180","7.00825","0.28971","24.0000"
"347.5380","7.09161","0.29375","24.0000"
"347.5580","7.17491","0.29620","24.0000"
"347.5780","7.25821","0.30006","24.0000"
"347.5980","7.34162","0.30307","24.0000"
"347.6180","7.42492","0.30537","24.0000"
"347.6380","7.50822","0.31014","24.0000"
"347.6580","7.59158","0.31372","24.0000"
"347.6780","7.67493","0.31839","24.0000"
"347.6980","7.75823","0.32060","24.0000"
"347.7180","7.84159","0.32271","24.0000"
"347.7380","7.92489","0.32725","24.0000"
"347.7580","8.00825","0.33030","24.0000"
"347.7780","8.09160","0.33417","24.0000"
"347.7980","8.17490","0.33580","24.0000"
"347.8180","8.25826","0.33782","24.0000"
"347.8380","8.34156","0.34251","24.0000"
"347.8580","8.42492","0.34553","24.0000"
"347.8780","8.50822","0.34745","24.0000"
"347.8980","8.59157","0.35284","24.0000"
"347.9180","8.67499","0.35437","24.0000"
"347.9380","8.75823","0.35622","24.0000"
"347.9580","8.84159","0.36219","24.0000"
"347.9780","8.92494","0.36452","24.0000"
"347.9980","9.00830","0.36882","24.0000"
"348.0180","9.09160","0.37222","24.0000"
"348.0380","9.17501","0.37360","24.0000"
"348.0580","9.25831","0.37753","24.0000"
"348.0780","9.34161","0.37959","24.0000"
"348.0980","9.42497","0.38068","24.0000"
"348.1180","9.50827","0.38244","24.0000"
"348.1380","9.59163","0.38476","24.0000"
"348.1580","9.67498","0.38960","24.0000"
"348.1780","9.75823","0.39335","24.0000"
"348.1980","9.84158","0.39453","24.0000"
"348.2180","9.92494","0.39563","24.0000"
"348.2380","10.00824","0.39924","24.0000"
"348.2580","10.09160","0.40352","24.0000"
"348.2780","10.17495","0.40599","24.0000"
"348.2980","10.25825","0.40701","24.0000"
"348.3180","10.34161","0.40847","24.0000"
"348.3380","10.42491","0.41257","24.0000"
"348.3580","10.50827","0.41535","24.0000"
"348.3780","10.59157","0.41714","24.0000"
"348.3980","10.67492","0.41861","24.0000"
"348.4180","10.75828","0.42128","24.0000"
"348.4380","10.84158","0.42335","24.0000"
"348.4580","10.92494","0.42691","24.0000"
"348.4780","11.00824","0.42834","24.0000"
"348.4980","11.09159","0.43007","24.0000"
"348.5180","11.17495","0.43340","24.0000"
"348.5380","11.25831","0.43520","24.0000"
"348.5580","11.34166","0.43817","24.0000"
"348.5780","11.42502","0.44026","24.0000"
"348.5980","11.50826","0.44328","24.0000"
"348.6180","11.59162","0.44583","24.0000"
"348.6380","11.67492","0.44747","24.0000"
"348.6580","11.75822","0.44875","24.0000"
"348.6780","11.84158","0.45091","24.0000"
"348.6980","11.92488","0.45236","24.0000"
"348.7180","12.00823","0.45399","24.0000"
"348.7380","12.09153","0.45693","24.0000"
"348.7580","12.17489","0.45915","24.0000"
"348.7780","12.25825","0.46293","24.0000"
"348.7980","12.34166","0.46547","24.0000"
"348.8180","12.42496","0.46746","24.0000"
"348.8380","12.50826","0.47016","24.0000"
"348.8580","12.59162","0.47132","24.0000"
"348.8780","12.67497","0.47405","24.0000"
"348.8980","12.75827","0.47625","24.0000"
"348.9180","12.84163","0.47615","24.0000"
"348.9380","12.92499","0.47872","24.0000"
"348.9580","13.00829","0.48101","24.0000"
"348.9780","13.09159","0.48126","24.0000"
"348.9980","13.17489","0.48319","24.0000"
"349.0180","13.25830","0.48546","24.0000"
"349.0380","13.34166","0.48713","24.0000"
"349.0580","13.42501","0.49017","24.0000"
"349.0780","13.50831","0.49147","24.0000"
"349.0980","13.59161","0.49223","24.0000"
"349.1180","13.67497","0.49672","24.0000"
"349.1380","13.75821","0.49900","24.0000"
"349.1580","13.84157","0.50068","24.0000"
"349.1780","13.92493","0.50165","24.0000"
"349.1980","14.00823","0.50214","24.0000"
"349.2180","14.09158","0.50726","24.0000"
"349.2380","14.17488","0.50841","24.0000"
"349.2580","14.25830","0.50838","24.0000"
"349.2780","14.34165","0.51157","24.0000"
"349.2980","14.42495","0.51209","24.0000"
"349.3180","14.50831","0.51456","24.0000"
"349.3380","14.59167","0.51804","24.0000"
"349.3580","14.67497","0.51573","24.0000"
"349.3780","14.75827","0.51797","24.0000"
"349.3980","14.84162","0.52265","24.0000"
"349.4180","14.92498","0.52229","24.0000"
"349.4380","15.00828","0.52722","24.0000"
"349.4580","15.09164","0.52847","24.0000"
"349.4780","15.17494","0.52716","24.0000"
"349.4980","15.25829","0.53046","24.0000"
"349.5180","15.34165","0.53083","24.0000"
"349.5380","15.42501","0.53275","24.0000"
"349.5580","15.50836","0.53656","24.0000"
"349.5780","15.59166","0.53670","24.0000"
"349.5980","15.67496","0.53918","24.0000"
"349.6180","15.75826","0.54110","24.0000"
"349.6380","15.84150","0.54283","24.0000"
"349.6580","15.92486","0.54683","24.0000"
"349.6780","16.00816","0.54658","24.0000"
"349.6980","16.09152","0.54520","24.0000"
"349.7180","16.17493","0.54895","24.0000"
"349.7380","16.25823","0.54990","24.0000"
"349.7580","16.34165","0.55239","24.0000"
"349.7780","16.42500","0.55465","24.0000"
"349.7980","16.50830","0.55434","24.0000"
"349.8180","16.59171","0.55654","24.0000"
"349.8380","16.67496","0.55819","24.0000"
"349.8580","16.75826","0.56039","24.0000"
"349.8780","16.84161","0.56353","24.0000"
"349.8980","16.92492","0.56350","24.0000"
"349.9180","17.00827","0.56495","24.0000"
"349.9380","17.09163","0.56784","24.0000"
"349.9580","17.17493","0.56840","24.0000"
"349.9780","17.25823","0.57194","24.0000"
"349.9980","17.34159","0.57240","24.0000"
"350.0180","17.42488","0.57487","24.0000"
"350.0380","17.50824","0.57608","24.0000"
"350.0580","17.59166","0.57614","24.0000"
"350.0780","17.67496","0.57885","24.0000"
"350.0980","17.75826","0.58084","24.0000"
"350.1180","17.84155","0.58077","24.0000"
"350.1380","17.92491","0.58391","24.0000"
"350.1580","18.00821","0.58492","24.0000"
"350.1780","18.09157","0.58573","24.0000"
"350.1980","18.17487","0.58919","24.0000"
"350.2180","18.25822","0.59021","24.0000"
"350.2380","18.34158","0.59087","24.0000"
"350.2580","18.42494","0.59405","24.0000"
"350.2780","18.50824","0.59548","24.0000"
"350.2980","18.59160","0.59734","24.0000"
"350.3180","18.67501","0.59772","24.0000"
"350.3380","18.75831","0.59897","24.0000"
"350.3580","18.84161","0.60232","24.0000"
"350.3780","18.92496","0.60180","24.0000"
"350.3980","19.00827","0.60353","24.0000"
"350.4180","19.09162","0.60701","24.0000"
"350.4380","19.17487","0.60701","24.0000"
"350.4580","19.25828","0.60834","24.0000"
"350.4780","19.34163","0.61104","24.0000"
"350.4980","19.42494","0.61092","24.0000"
"350.5180","19.50829","0.61242","24.0000"
"350.5380","19.59165","0.61451","24.0000"
"350.5580","19.67495","0.61563","24.0000"
"350.5780","19.75830","0.61791","24.0000"
"350.5980","19.84166","0.61898","24.0000"
"350.6180","19.92490","0.61987","24.0000"
"350.6380","20.00821","0.62195","24.0000"
"350.6580","20.09151","0.62368","24.0000"
"350.6780","20.17486","0.62506","24.0000"
"350.6980","20.25822","0.62654","24.0000"
"350.7180","20.34152","0.62760","24.0000"
"350.7380","20.42488","0.62941","24.0000"
"350.7580","20.50823","0.63125","24.0000"
"350.7780","20.59159","0.63339","24.0000"
"350.7980","20.67494","0.63474","24.0000"
"350.8180","20.75830","0.63746","24.0000"
"350.8380","20.84166","0.63651","24.0000"
"350.8580","20.92496","0.63808","24.0000"
"350.8780","21.00826","0.64029","24.0000"
"350.8980","21.09162","0.64128","24.0000"
"350.9180","21.17492","0.64382","24.0000"
"350.9380","21.25827","0.64346","24.0000"
"350.9580","21.34163","0.64573","24.0000"
"350.9780","21.42498","0.64896","24.0000"
"350.9980","21.50828","0.64900","24.0000"
"351.0180","21.59159","0.65080","24.0000"
"351.0380","21.67489","0.65299","24.0000"
"351.0580","21.75818","0.65522","24.0000"
"351.0780","21.84160","0.65672","24.0000"
"351.0980","21.92496","0.65794","24.0000"
"351.1180","22.00831","0.65776","24.0000"
"351.1380","22.09156","0.66017","24.0000"
"351.1580","22.17491","0.66137","24.0000"
"351.1780","22.25827","0.66157","24.0000"
"351.1980","22.34163","0.66450","24.0000"
"351.2180","22.42492","0.66461","24.0000"
"351.2380","22.50828","0.66789","24.0000"
"351.2580","22.59158","0.66949","24.0000"
"351.2780","22.67494","0.67014","24.0000"
"351.2980","22.75829","0.67235","24.0000"
"351.3180","22.84171","0.67302","24.0000"
"351.3380","22.92501","0.67398","24.0000"
"351.3580","23.00831","0.67666","24.0000"
"351.3780","23.09161","0.67704","24.0000"
"351.3980","23.17491","0.67971","24.0000"
"351.4180","23.25826","0.68106","24.0000"
"351.4380","23.34162","0.68174","24.0000"
"351.4580","23.42492","0.68499","24.0000"
"351.4780","23.50828","0.68610","24.0000"
"351.4980","23.59158","0.68604","24.0000"
"351.5180","23.67488","0.68894","24.0000"
"351.5380","23.75823","0.69011","24.0000"
"351.5580","23.84159","0.69023","24.0000"
"351.5780","23.92489","0.69245","24.0000"
"351.5980","24.00825","0.69444","24.0000"
"351.6180","24.09160","0.69576","24.0000"
"351.6380","24.17496","0.69877","24.0000"
"351.6580","24.25826","0.69810","24.0000"
"351.6780","24.34156","0.69964","24.0000"
"351.6980","24.42492","0.69956","24.0000"
"351.7180","24.50828","0.70161","24.0000"
"351.7380","24.59163","0.70237","24.0000"
"351.7580","24.67493","0.70374","24.0000"
"351.7780","24.75829","0.70661","24.0000"
"351.7980","24.84164","0.70976","24.0000"
"351.8180","24.92495","0.70993","24.0000"
"351.8380","25.00830","0.71172","24.0000"
"351.8580","25.09160","0.71398","24.0000"
"351.8780","25.17496","0.71391","24.0000"
"351.8980","25.25826","0.71659","24.0000"
"351.9180","25.34161","0.71873","24.0000"
"351.9380","25.42492","0.71896","24.0000"
"351.9580","25.50827","0.72205","24.0000"
"351.9780","25.59151","0.72340","24.0000"
"351.9980","25.67487","0.72389","24.0000"
"352.0180","25.75823","0.72613","24.0000"
"352.0380","25.84159","0.72644","24.0000"
"352.0580","25.92488","0.72690","24.0000"
"352.0780","26.00824","0.73176","24.0000"
"352.0980","26.09165","0.73352","24.0000"
"352.1180","26.17501","0.73216","24.0000"
"352.1380","26.25831","0.73340","24.0000"
"352.1580","26.34161","0.73531","24.0000"
"352.1780","26.42497","0.73780","24.0000"
"352.1980","26.50821","0.73833","24.0000"
"352.2180","26.59157","0.74018","24.0000"
"352.2380","26.67492","0.74224","24.0000"
"352.2580","26.75822","0.74409","24.0000"
"352.2780","26.84158","0.74427","24.0000"
"352.2980","26.92488","0.74481","24.0000"
"352.3180","27.00830","0.74697","24.0000"
"352.3380","27.09165","0.75044","24.0000"
"352.3580","27.17495","0.75173","24.0000"
"352.3780","27.25831","0.75173","24.0000"
"352.3980","27.34161","0.75434","24.0000"
"352.4180","27.42491","0.75560","24.0000"
"352.4380","27.50827","0.75729","24.0000"
"352.4580","27.59162","0.75893","24.0000"
"352.4780","27.67492","0.76105","24.0000"
"352.4980","27.75828","0.76053","24.0000"
"352.5180","27.84158","0.76239","24.0000"
"352.5380","27.92488","0.76414","24.0000"
"352.5580","28.00823","0.76310","24.0000"
"352.5780","28.09159","0.76685","24.0000"
"352.5980","28.17495","0.76892","24.0000"
