Time,Displacement,Force,Cycle count
(s),(mm),(N),
"191.8860","1.29988","-0.07195","15.5000"
"191.9060","1.19992","-0.06794","15.5000"
"191.9260","1.09990","-0.06680","15.5000"
"191.9460","0.99994","-0.06713","15.5000"
"191.9660","0.89992","-0.07078","15.5000"
"191.9860","0.79996","-0.07245","15.5000"
"192.0060","0.69989","-0.06884","15.5000"
"192.0260","0.59982","-0.07124","15.5000"
"192.0460","0.49986","-0.07252","15.5000"
"192.0660","0.39984","-0.07000","15.5000"
"192.0860","0.29977","-0.07187","15.5000"
"192.1060","0.19981","-0.07206","15.5000"
"192.1260","0.09985","-0.07157","15.5000"
"192.1460","-0.00006","-0.07177","15.5000"
"192.1480","-0.01009","-0.07177","16.0000"
"192.1500","-0.01995","-0.07186","16.0000"
"192.1700","-0.05429","-0.00636","16.0000"
"192.1900","0.04171","0.11801","16.0000"
"192.2100","0.19029","0.08323","16.0000"
"192.2300","0.33433","-0.02143","16.0000"
"192.2500","0.46314","-0.06861","16.0000"
"192.2700","0.58078","-0.07867","16.0000"
"192.2900","0.69162","-0.06009","16.0000"
"192.3100","0.79838","-0.04835","16.0000"
"192.3300","0.90264","-0.05078","16.0000"
"192.3500","1.00532","-0.03718","16.0000"
"192.3700","1.10704","-0.03844","16.0000"
"192.3900","1.20813","-0.03971","16.0000"
"192.4100","1.30883","-0.02829","16.0000"
"192.4300","1.40924","-0.02811","16.0000"
"192.4500","1.50949","-0.02887","16.0000"
"192.4700","1.60962","-0.02384","16.0000"
"192.4900","1.70969","-0.02700","16.0000"
"192.5100","1.80971","-0.02069","16.0000"
"192.5300","1.90978","-0.01492","16.0000"
"192.5500","2.00980","-0.01854","16.0000"
"192.5700","2.10987","-0.01192","16.0000"
"192.5900","2.20983","-0.01025","16.0000"
"192.6100","2.30990","-0.00837","16.0000"
"192.6300","2.40986","0.00002","16.0000"
"192.6500","2.50988","-0.00074","16.0000"
"192.6700","2.60984","0.00682","16.0000"
"192.6900","2.70980","0.01401","16.0000"
"192.7100","2.80982","0.01424","16.0000"
"192.7300","2.90983","0.02258","16.0000"
"192.7500","3.00985","0.02760","16.0000"
"192.7700","3.10987","0.03150","16.0000"
"192.7900","3.20983","0.03761","16.0000"
"192.8100","3.30984","0.04241","16.0000"
"192.8300","3.40992","0.04869","16.0000"
"192.8500","3.50993","0.05530","16.0000"
"192.8700","3.60995","0.06254","16.0000"
"192.8900","3.70985","0.06795","16.0000"
"192.9100","3.80981","0.07504","16.0000"
"192.9300","3.90989","0.08032","16.0000"
"192.9500","4.00990","0.08382","16.0000"
"192.9700","4.10992","0.09075","16.0000"
"192.9900","4.20988","0.09601","16.0000"
"193.0100","4.30990","0.10171","16.0000"
"193.0300","4.40991","0.10928","16.0000"
"193.0500","4.50987","0.11668","16.0000"
"193.0700","4.60989","0.12248","16.0000"
"193.0900","4.70979","0.12711","16.0000"
"193.1100","4.80987","0.13441","16.0000"
"193.1300","4.90983","0.13997","16.0000"
"193.1500","5.00984","0.14885","16.0000"
"193.1700","5.10986","0.15523","16.0000"
"193.1900","5.20988","0.15869","16.0000"
"193.2100","5.30989","0.16361","16.0000"
"193.2300","5.40991","0.16858","16.0000"
"193.2500","5.50993","0.17506","16.0000"
"193.2700","5.61000","0.18012","16.0000"
"193.2900","5.70990","0.18493","16.0000"
"193.3100","5.80986","0.19221","16.0000"
"193.3300","5.90988","0.20033","16.0000"
"193.3500","6.00990","0.20357","16.0000"
"193.3700","6.10986","0.20822","16.0000"
"193.3900","6.20987","0.21575","16.0000"
"193.4100","6.30989","0.21964","16.0000"
"193.4300","6.40985","0.22293","16.0000"
"193.4500","6.50987","0.22739","16.0000"
"193.4700","6.60988","0.23093","16.0000"
"193.4900","6.70984","0.23709","16.0000"
"193.5100","6.80980","0.24191","16.0000"
"193.5300","6.90982","0.24830","16.0000"
"193.5500","7.00984","0.25289","16.0000"
"193.5700","7.10985","0.25797","16.0000"
"193.5900","7.20987","0.26179","16.0000"
"193.6100","7.30989","0.26838","16.0000"
"193.6300","7.40985","0.27367","16.0000"
"193.6500","7.50986","0.27814","16.0000"
"193.6700","7.60988","0.28211","16.0000"
"193.6900","7.70984","0.28629","16.0000"
"193.7100","7.80986","0.29184","16.0000"
"193.7300","7.90982","0.29557","16.0000"
"193.7500","8.00989","0.30160","16.0000"
"193.7700","8.10985","0.30887","16.0000"
"193.7900","8.20981","0.31305","16.0000"
"193.8100","8.30988","0.31718","16.0000"
"193.8300","8.40984","0.32031","16.0000"
"193.8500","8.50986","0.32499","16.0000"
"193.8700","8.60982","0.32801","16.0000"
"193.8900","8.70984","0.33137","16.0000"
"193.9100","8.80985","0.33251","16.0000"
"193.9300","8.90987","0.33463","16.0000"
"193.9500","9.00983","0.33933","16.0000"
"193.9700","9.10985","0.34440","16.0000"
"193.9900","9.20986","0.34629","16.0000"
"194.0100","9.30988","0.35097","16.0000"
"194.0300","9.40990","0.35630","16.0000"
"194.0500","9.50986","0.35816","16.0000"
"194.0700","9.60987","0.36256","16.0000"
"194.0900","9.70983","0.36640","16.0000"
"194.1100","9.80985","0.36994","16.0000"
"194.1300","9.90987","0.37470","16.0000"
"194.1500","10.00994","0.37716","16.0000"
"194.1700","10.10990","0.38091","16.0000"
"194.1900","10.20986","0.38502","16.0000"
"194.2100","10.30988","0.38791","16.0000"
"194.2300","10.40989","0.39244","16.0000"
"194.2500","10.50991","0.39422","16.0000"
"194.2700","10.60987","0.39734","16.0000"
"194.2900","10.70983","0.40094","16.0000"
"194.3100","10.80990","0.40599","16.0000"
"194.3300","10.90986","0.41014","16.0000"
"194.3500","11.00988","0.41605","16.0000"
"194.3700","11.10990","0.41760","16.0000"
"194.3900","11.20991","0.41894","16.0000"
"194.4100","11.30993","0.42338","16.0000"
"194.4300","11.40989","0.42760","16.0000"
"194.4500","11.50985","0.42890","16.0000"
"194.4700","11.60987","0.43264","16.0000"
"194.4900","11.70988","0.43792","16.0000"
"194.5100","11.80990","0.44063","16.0000"
"194.5300","11.90992","0.44527","16.0000"
"194.5500","12.00993","0.44639","16.0000"
"194.5700","12.10995","0.45014","16.0000"
"194.5900","12.20985","0.45368","16.0000"
"194.6100","12.30987","0.45293","16.0000"
"194.6300","12.40983","0.45493","16.0000"
"194.6500","12.50985","0.45628","16.0000"
"194.6700","12.60981","0.45876","16.0000"
"194.6900","12.70977","0.46145","16.0000"
"194.7100","12.80984","0.46688","16.0000"
"194.7300","12.90986","0.46740","16.0000"
"194.7500","13.00987","0.47034","16.0000"
"194.7700","13.10989","0.47438","16.0000"
"194.7900","13.20985","0.47569","16.0000"
"194.8100","13.30992","0.48028","16.0000"
"194.8300","13.40988","0.48232","16.0000"
"194.8500","13.50990","0.48424","16.0000"
"194.8700","13.60986","0.48844","16.0000"
"194.8900","13.70982","0.49104","16.0000"
"194.9100","13.80984","0.49580","16.0000"
"194.9300","13.90985","0.49919","16.0000"
"194.9500","14.00987","0.49942","16.0000"
"194.9700","14.10994","0.50064","16.0000"
"194.9900","14.20990","0.50490","16.0000"
"195.0100","14.30992","0.50889","16.0000"
"195.0300","14.40988","0.51133","16.0000"
"195.0500","14.50984","0.51272","16.0000"
"195.0700","14.60986","0.51459","16.0000"
"195.0900","14.70982","0.51822","16.0000"
"195.1100","14.80983","0.52065","16.0000"
"195.1300","14.90985","0.52331","16.0000"
"195.1500","15.00986","0.52425","16.0000"
"195.1700","15.10994","0.52618","16.0000"
"195.1900","15.20990","0.52834","16.0000"
"195.2100","15.30992","0.53055","16.0000"
"195.2300","15.40988","0.53153","16.0000"
"195.2500","15.50995","0.53442","16.0000"
"195.2700","15.60991","0.53849","16.0000"
"195.2900","15.70987","0.54152","16.0000"
"195.3100","15.80988","0.54462","16.0000"
"195.3300","15.90990","0.54564","16.0000"
"195.3500","16.00992","0.54740","16.0000"
"195.3700","16.10994","0.55018","16.0000"
"195.3900","16.20995","0.55370","16.0000"
"195.4100","16.30991","0.55342","16.0000"
"195.4300","16.40987","0.55486","16.0000"
"195.4500","16.50983","0.55737","16.0000"
"195.4700","16.60985","0.56069","16.0000"
"195.4900","16.70981","0.56407","16.0000"
"195.5100","16.80982","0.56738","16.0000"
"195.5300","16.90984","0.57052","16.0000"
"195.5500","17.00986","0.57219","16.0000"
"195.5700","17.10987","0.57681","16.0000"
"195.5900","17.20989","0.57709","16.0000"
"195.6100","17.30997","0.57805","16.0000"
"195.6300","17.40992","0.57998","16.0000"
"195.6500","17.50989","0.58121","16.0000"
"195.6700","17.60985","0.58547","16.0000"
"195.6900","17.70980","0.58756","16.0000"
"195.7100","17.80988","0.58930","16.0000"
"195.7300","17.90984","0.59301","16.0000"
"195.7500","18.00991","0.59477","16.0000"
"195.7700","18.10982","0.59660","16.0000"
"195.7900","18.20983","0.59920","16.0000"
"195.8100","18.30985","0.59959","16.0000"
"195.8300","18.40986","0.60200","16.0000"
"195.8500","18.50982","0.60508","16.0000"
"195.8700","18.60979","0.60751","16.0000"
"195.8900","18.70980","0.61174","16.0000"
"195.9100","18.80982","0.61332","16.0000"
"195.9300","18.90984","0.61305","16.0000"
"195.9500","19.00985","0.61632","16.0000"
"195.9700","19.10981","0.61918","16.0000"
"195.9900","19.20989","0.62145","16.0000"
"196.0100","19.30990","0.62391","16.0000"
"196.0300","19.40992","0.62552","16.0000"
"196.0500","19.50994","0.62834","16.0000"
"196.0700","19.60984","0.63338","16.0000"
"196.0900","19.70980","0.63745","16.0000"
"196.1100","19.80987","0.63640","16.0000"
"196.1300","19.90989","0.63640","16.0000"
"196.1500","20.00990","0.63662","16.0000"
"196.1700","20.10992","0.64011","16.0000"
"196.1900","20.20988","0.64081","16.0000"
"196.2100","20.30990","0.64020","16.0000"
"196.2300","20.40986","0.64455","16.0000"
"196.2500","20.50988","0.64607","16.0000"
"196.2700","20.60989","0.64838","16.0000"
"196.2900","20.70985","0.65077","16.0000"
"196.3100","20.80981","0.65154","16.0000"
"196.3300","20.90983","0.65383","16.0000"
"196.3500","21.00985","0.65785","16.0000"
"196.3700","21.10986","0.65949","16.0000"
"196.3900","21.20988","0.66065","16.0000"
"196.4100","21.30989","0.66304","16.0000"
"196.4300","21.40991","0.66556","16.0000"
"196.4500","21.50987","0.66623","16.0000"
"196.4700","21.60989","0.66839","16.0000"
"196.4900","21.70985","0.67080","16.0000"
"196.5100","21.80986","0.67295","16.0000"
"196.5300","21.90988","0.67544","16.0000"
"196.5500","22.00990","0.67799","16.0000"
"196.5700","22.10992","0.67971","16.0000"
"196.5900","22.20988","0.68105","16.0000"
"196.6100","22.30989","0.68189","16.0000"
"196.6300","22.40985","0.68355","16.0000"
"196.6500","22.50987","0.68531","16.0000"
"196.6700","22.60983","0.68830","16.0000"
"196.6900","22.70985","0.68998","16.0000"
"196.7100","22.80986","0.69357","16.0000"
"196.7300","22.90988","0.69382","16.0000"
"196.7500","23.00990","0.69509","16.0000"
"196.7700","23.10980","0.69876","16.0000"
"196.7900","23.20982","0.70103","16.0000"
"196.8100","23.30989","0.70195","16.0000"
"196.8300","23.40990","0.70322","16.0000"
"196.8500","23.50992","0.70465","16.0000"
"196.8700","23.60988","0.70805","16.0000"
"196.8900","23.70990","0.71048","16.0000"
"196.9100","23.80991","0.71249","16.0000"
"196.9300","23.90987","0.71452","16.0000"
"196.9500","24.00989","0.71609","16.0000"
"196.9700","24.10996","0.71794","16.0000"
"196.9900","24.20987","0.71939","16.0000"
"197.0100","24.30989","0.72000","16.0000"
"197.0300","24.40984","0.72311","16.0000"
"197.0500","24.50986","0.72408","16.0000"
"197.0700","24.60988","0.72475","16.0000"
"197.0900","24.70984","0.72729","16.0000"
"197.1100","24.80986","0.72894","16.0000"
"197.1300","24.90987","0.72942","16.0000"
"197.1500","25.00989","0.73278","16.0000"
"197.1700","25.10991","0.73479","16.0000"
"197.1900","25.20987","0.73520","16.0000"
"197.2100","25.30994","0.73802","16.0000"
"197.2300","25.40984","0.74010","16.0000"
"197.2500","25.50991","0.74225","16.0000"
"197.2700","25.60993","0.74453","16.0000"
"197.2900","25.70989","0.74675","16.0000"
"197.3100","25.80991","0.74819","16.0000"
"197.3300","25.90993","0.75043","16.0000"
"197.3500","26.00988","0.75262","16.0000"
"197.3700","26.10990","0.75349","16.0000"
"197.3900","26.20992","0.75450","16.0000"
"197.4100","26.30988","0.75791","16.0000"
"197.4300","26.40984","0.76037","16.0000"
"197.4500","26.50986","0.76163","16.0000"
"197.4700","26.60981","0.76441","16.0000"
"197.4900","26.70983","0.76617","16.0000"
"197.5100","26.80985","0.76766","16.0000"
"197.5300","26.90992","0.77042","16.0000"
"197.5500","27.00988","0.77253","16.0000"
"197.5700","27.10990","0.77621","16.0000"
"197.5900","27.20986","0.77637","16.0000"
"197.6100","27.30993","0.77574","16.0000"
"197.6300","27.40984","0.78047","16.0000"
"197.6500","27.50991","0.78248","16.0000"
"197.6700","27.60987","0.78440","16.0000"
"197.6900","27.70983","0.78656","16.0000"
"197.7100","27.80990","0.78715","16.0000"
"197.7300","27.90992","0.78833","16.0000"
"197.7500","28.00988","0.79001","16.0000"
"197.7700","28.10984","0.79196","16.0000"
"197.7900","28.20985","0.79422","16.0000"
"197.8100","28.30987","0.79651","16.0000"
"197.8300","28.40983","0.79859","16.0000"
"197.8500","28.50985","0.80079","16.0000"
"197.8700","28.60975","0.80375","16.0000"
"197.8900","28.70977","0.80560","16.0000"
"197.9100","28.80984","0.80646","16.0000"
"197.9300","28.90986","0.80764","16.0000"
"197.9500","29.00988","0.81049","16.0000"
"197.9700","29.10984","0.81280","16.0000"
"197.9900","29.20985","0.81407","16.0000"
"198.0100","29.30987","0.81547","16.0000"
"198.0300","29.40988","0.81770","16.0000"
"198.0500","29.50985","0.81825","16.0000"
"198.0700","29.60986","0.82068","16.0000"
"198.0900","29.70982","0.82272","16.0000"
"198.1100","29.80989","0.82392","16.0000"
"198.1300","29.90985","0.82637","16.0000"
"198.1500","30.00993","0.82873","16.0000"
"198.1520","30.01996","0.82913","16.5000"
"198.1540","30.02982","0.82946","16.5000"
"198.1740","30.06376","0.76569","16.5000"
"198.1940","29.96805","0.64339","16.5000"
"198.2140","29.81976","0.67431","16.5000"
"198.2340","29.67571","0.77786","16.5000"
"198.2540","29.54679","0.82724","16.5000"
"198.2740","29.42909","0.83812","16.5000"
"198.2940","29.31809","0.82238","16.5000"
"198.3140","29.21127","0.80903","16.5000"
"198.3340","29.10706","0.80504","16.5000"
"198.3540","29.00432","0.79299","16.5000"
"198.3740","28.90272","0.79512","16.5000"
"198.3940","28.80168","0.79247","16.5000"
"198.4140","28.70104","0.78267","16.5000"
"198.4340","28.60057","0.78514","16.5000"
"198.4540","28.50027","0.78256","16.5000"
"198.4740","28.40009","0.77732","16.5000"
"198.4940","28.30007","0.78163","16.5000"
"198.5140","28.19994","0.77410","16.5000"
"198.5340","28.09986","0.76958","16.5000"
"198.5540","27.99979","0.77506","16.5000"
"198.5740","27.89983","0.76387","16.5000"
"198.5940","27.79993","0.76551","16.5000"
"198.6140","27.69991","0.76549","16.5000"
"198.6340","27.59995","0.75728","16.5000"
"198.6540","27.49988","0.75928","16.5000"
"198.6740","27.39992","0.75414","16.5000"
"198.6940","27.29984","0.75018","16.5000"
"198.7140","27.19983","0.75369","16.5000"
"198.7340","27.09987","0.74710","16.5000"
"198.7540","26.99985","0.74564","16.5000"
"198.7740","26.89989","0.74371","16.5000"
"198.7940","26.79988","0.73984","16.5000"
"198.8140","26.69986","0.73928","16.5000"
"198.8340","26.59990","0.73577","16.5000"
"198.8540","26.49988","0.73368","16.5000"
"198.8740","26.39987","0.73500","16.5000"
"198.8940","26.29985","0.72982","16.5000"
"198.9140","26.19983","0.72692","16.5000"
"198.9340","26.09976","0.72675","16.5000"
"198.9540","25.99980","0.72344","16.5000"
"198.9740","25.89984","0.72168","16.5000"
"198.9940","25.79982","0.72025","16.5000"
"199.0140","25.69986","0.71377","16.5000"
"199.0340","25.59990","0.71295","16.5000"
"199.0540","25.49988","0.71264","16.5000"
"199.0740","25.39987","0.70863","16.5000"
"199.0940","25.29985","0.70822","16.5000"
"199.1140","25.19984","0.70544","16.5000"
"199.1340","25.09987","0.70306","16.5000"
"199.1540","24.99986","0.70167","16.5000"
"199.1740","24.89984","0.69972","16.5000"
"199.1940","24.79983","0.69602","16.5000"
"199.2140","24.69987","0.69448","16.5000"
"199.2340","24.59991","0.69282","16.5000"
"199.2540","24.49983","0.69120","16.5000"
"199.2740","24.39987","0.69119","16.5000"
"199.2940","24.29985","0.68871","16.5000"
"199.3140","24.19984","0.68532","16.5000"
"199.3340","24.09982","0.68308","16.5000"
"199.3540","23.99986","0.68130","16.5000"
"199.3740","23.89984","0.67905","16.5000"
"199.3940","23.79983","0.67575","16.5000"
"199.4140","23.69981","0.67279","16.5000"
"199.4340","23.59985","0.67047","16.5000"
"199.4540","23.49989","0.66940","16.5000"
"199.4740","23.39987","0.66603","16.5000"
"199.4940","23.29980","0.66310","16.5000"
"199.5140","23.19979","0.66038","16.5000"
"199.5340","23.09988","0.65922","16.5000"
"199.5540","22.99981","0.65656","16.5000"
"199.5740","22.89990","0.65391","16.5000"
"199.5940","22.79989","0.65073","16.5000"
"199.6140","22.69987","0.64751","16.5000"
"199.6340","22.59991","0.64682","16.5000"
"199.6540","22.49984","0.64472","16.5000"
"199.6740","22.39994","0.64181","16.5000"
"199.6940","22.29992","0.63822","16.5000"
"199.7140","22.19990","0.63625","16.5000"
"199.7340","22.09989","0.63512","16.5000"
"199.7540","21.99987","0.63298","16.5000"
"199.7740","21.89991","0.63002","16.5000"
"199.7940","21.79984","0.62698","16.5000"
"199.8140","21.69982","0.62505","16.5000"
"199.8340","21.59986","0.62394","16.5000"
"199.8540","21.49984","0.62123","16.5000"
"199.8740","21.39983","0.61802","16.5000"
"199.8940","21.29992","0.61562","16.5000"
"199.9140","21.19990","0.61450","16.5000"
"199.9340","21.09989","0.61274","16.5000"
"199.9540","20.99987","0.61162","16.5000"
"199.9740","20.89991","0.61057","16.5000"
"199.9940","20.79990","0.60687","16.5000"
"200.0140","20.69988","0.60083","16.5000"
"200.0340","20.59986","0.60018","16.5000"
"200.0540","20.49979","0.60000","16.5000"
"200.0740","20.39989","0.59805","16.5000"
"200.0940","20.29993","0.59712","16.5000"
"200.1140","20.19991","0.59287","16.5000"
"200.1340","20.09989","0.58824","16.5000"
"200.1540","19.99987","0.58591","16.5000"
"200.1740","19.89992","0.58348","16.5000"
"200.1940","19.79990","0.58202","16.5000"
"200.2140","19.69982","0.58086","16.5000"
"200.2340","19.59981","0.57737","16.5000"
"200.2540","19.49979","0.57427","16.5000"
"200.2740","19.39983","0.57340","16.5000"
"200.2940","19.29982","0.57101","16.5000"
"200.3140","19.19991","0.56929","16.5000"
"200.3340","19.09984","0.56651","16.5000"
"200.3540","18.99988","0.56377","16.5000"
"200.3740","18.89992","0.56096","16.5000"
"200.3940","18.79990","0.55843","16.5000"
"200.4140","18.69983","0.55674","16.5000"
"200.4340","18.59981","0.55448","16.5000"
"200.4540","18.49980","0.55055","16.5000"
"200.4740","18.39983","0.54852","16.5000"
"200.4940","18.29982","0.54556","16.5000"
"200.5140","18.19980","0.54355","16.5000"
"200.5340","18.09984","0.54220","16.5000"
"200.5540","17.99983","0.53880","16.5000"
"200.5740","17.89987","0.53445","16.5000"
"200.5940","17.79985","0.53118","16.5000"
"200.6140","17.69989","0.52861","16.5000"
"200.6340","17.59987","0.52738","16.5000"
"200.6540","17.49980","0.52548","16.5000"
"200.6740","17.39984","0.52521","16.5000"
"200.6940","17.29982","0.52263","16.5000"
"200.7140","17.19992","0.52027","16.5000"
"200.7340","17.09990","0.51629","16.5000"
"200.7540","16.99994","0.51273","16.5000"
"200.7740","16.89993","0.51264","16.5000"
"200.7940","16.79991","0.50823","16.5000"
"200.8140","16.69995","0.50565","16.5000"
"200.8340","16.59987","0.50465","16.5000"
"200.8540","16.49980","0.50052","16.5000"
"200.8740","16.39984","0.49874","16.5000"
"200.8940","16.29983","0.49767","16.5000"
"200.9140","16.19981","0.49425","16.5000"
"200.9340","16.09979","0.49165","16.5000"
"200.9540","15.99989","0.48922","16.5000"
"200.9740","15.89987","0.48499","16.5000"
"200.9940","15.79991","0.48378","16.5000"
"201.0140","15.69989","0.48029","16.5000"
"201.0340","15.59982","0.47790","16.5000"
"201.0540","15.49981","0.47539","16.5000"
"201.0740","15.39985","0.47201","16.5000"
"201.0940","15.29983","0.46877","16.5000"
"201.1140","15.19987","0.46632","16.5000"
"201.1340","15.09991","0.46323","16.5000"
"201.1540","14.99989","0.46106","16.5000"
"201.1740","14.89993","0.46101","16.5000"
"201.1940","14.79997","0.45669","16.5000"
"201.2140","14.69996","0.45351","16.5000"
"201.2340","14.59988","0.45168","16.5000"
"201.2540","14.49981","0.44754","16.5000"
"201.2740","14.39985","0.44368","16.5000"
"201.2940","14.29983","0.43930","16.5000"
"201.3140","14.19982","0.43676","16.5000"
"201.3340","14.09980","0.43466","16.5000"
"201.3540","13.99984","0.43314","16.5000"
"201.3740","13.89988","0.43061","16.5000"
"201.3940","13.79986","0.42973","16.5000"
"201.4140","13.69985","0.42479","16.5000"
"201.4340","13.59983","0.42081","16.5000"
"201.4540","13.49981","0.41873","16.5000"
"201.4740","13.39985","0.41480","16.5000"
"201.4940","13.29984","0.41214","16.5000"
"201.5140","13.19982","0.41047","16.5000"
"201.5340","13.09980","0.40705","16.5000"
"201.5540","12.99984","0.40386","16.5000"
"201.5740","12.89988","0.40081","16.5000"
"201.5940","12.79992","0.39549","16.5000"
"201.6140","12.69991","0.39152","16.5000"
"201.6340","12.59989","0.38874","16.5000"
"201.6540","12.49987","0.38554","16.5000"
"201.6740","12.39986","0.38279","16.5000"
"201.6940","12.29990","0.38016","16.5000"
"201.7140","12.19988","0.37668","16.5000"
"201.7340","12.09986","0.37393","16.5000"
"201.7540","11.99985","0.37048","16.5000"
"201.7740","11.89989","0.36586","16.5000"
"201.7940","11.79987","0.36398","16.5000"
"201.8140","11.69991","0.35868","16.5000"
"201.8340","11.59984","0.35525","16.5000"
"201.8540","11.49988","0.35473","16.5000"
"201.8740","11.39986","0.35140","16.5000"
"201.8940","11.29984","0.35008","16.5000"
"201.9140","11.19983","0.34750","16.5000"
"201.9340","11.09981","0.34187","16.5000"
"201.9540","10.99985","0.33746","16.5000"
"201.9740","10.89989","0.33665","16.5000"
"201.9940","10.79987","0.33357","16.5000"
"202.0140","10.69991","0.32952","16.5000"
"202.0340","10.59995","0.32492","16.5000"
"202.0540","10.49988","0.31993","16.5000"
"202.0740","10.39992","0.31596","16.5000"
"202.0940","10.29985","0.31354","16.5000"
"202.1140","10.19983","0.30968","16.5000"
"202.1340","10.09981","0.30871","16.5000"
"202.1540","9.99985","0.30547","16.5000"
"202.1740","9.89984","0.30174","16.5000"
"202.1940","9.79982","0.29933","16.5000"
"202.2140","9.69986","0.29187","16.5000"
"202.2340","9.59984","0.28594","16.5000"
"202.2540","9.49988","0.28539","16.5000"
"202.2740","9.39992","0.28236","16.5000"
"202.2940","9.29985","0.27616","16.5000"
"202.3140","9.19989","0.27479","16.5000"
"202.3340","9.09982","0.26905","16.5000"
"202.3540","8.99986","0.26520","16.5000"
"202.3740","8.89990","0.26331","16.5000"
"202.3940","8.79988","0.25773","16.5000"
"202.4140","8.69986","0.25268","16.5000"
"202.4340","8.59985","0.25019","16.5000"
"202.4540","8.49989","0.24270","16.5000"
"202.4740","8.39987","0.24050","16.5000"
"202.4940","8.29985","0.23729","16.5000"
"202.5140","8.19989","0.22744","16.5000"
"202.5340","8.09982","0.22215","16.5000"
"202.5540","7.99980","0.22063","16.5000"
"202.5740","7.89984","0.21865","16.5000"
"202.5940","7.79983","0.21380","16.5000"
"202.6140","7.69981","0.20704","16.5000"
"202.6340","7.59979","0.20083","16.5000"
"202.6540","7.49983","0.20053","16.5000"
"202.6740","7.39987","0.19628","16.5000"
"202.6940","7.29986","0.18915","16.5000"
"202.7140","7.19995","0.18528","16.5000"
"202.7340","7.09988","0.17947","16.5000"
"202.7540","6.99992","0.17648","16.5000"
"202.7740","6.89985","0.17346","16.5000"
"202.7940","6.79989","0.16579","16.5000"
"202.8140","6.69987","0.16367","16.5000"
"202.8340","6.59985","0.15913","16.5000"
"202.8540","6.49989","0.15182","16.5000"
"202.8740","6.39993","0.14876","16.5000"
"202.8940","6.29992","0.14376","16.5000"
"202.9140","6.19984","0.13675","16.5000"
"202.9340","6.09988","0.13197","16.5000"
"202.9540","5.99987","0.12803","16.5000"
"202.9740","5.89985","0.12277","16.5000"
"202.9940","5.79983","0.11786","16.5000"
"203.0140","5.69987","0.11181","16.5000"
"203.0340","5.59980","0.10871","16.5000"
"203.0540","5.49984","0.10464","16.5000"
"203.0740","5.39988","0.09806","16.5000"
"203.0940","5.29986","0.09150","16.5000"
"203.1140","5.19990","0.08469","16.5000"
"203.1340","5.09989","0.07918","16.5000"
"203.1540","4.99993","0.07586","16.5000"
"203.1740","4.89991","0.07063","16.5000"
"203.1940","4.79989","0.06185","16.5000"
"203.2140","4.69988","0.06078","16.5000"
"203.2340","4.59980","0.05912","16.5000"
"203.2540","4.49984","0.05052","16.5000"
"203.2740","4.39994","0.04292","16.5000"
"203.2940","4.29992","0.04053","16.5000"
"203.3140","4.19991","0.03716","16.5000"
"203.3340","4.09989","0.03404","16.5000"
"203.3540","3.99993","0.03061","16.5000"
"203.3740","3.89991","0.02572","16.5000"
"203.3940","3.79984","0.02148","16.5000"
"203.4140","3.69982","0.01205","16.5000"
"203.4340","3.59981","0.00455","16.5000"
"203.4540","3.49985","0.00296","16.5000"
"203.4740","3.39983","-0.00287","16.5000"
"203.4940","3.29987","-0.00735","16.5000"
"203.5140","3.19991","-0.01094","16.5000"
"203.5340","3.09989","-0.01735","16.5000"
"203.5540","2.99988","-0.02158","16.5000"
"203.5740","2.89992","-0.02754","16.5000"
"203.5940","2.79990","-0.03490","16.5000"
"203.6140","2.69988","-0.03701","16.5000"
"203.6340","2.59987","-0.03862","16.5000"
"203.6540","2.49985","-0.03915","16.5000"
"203.6740","2.39989","-0.03488","16.5000"
"203.6940","2.29987","-0.03880","16.5000"
"203.7140","2.19991","-0.04450","16.5000"
"203.7340","2.09984","-0.04613","16.5000"
"203.7540","1.99988","-0.04723","16.5000"
"203.7740","1.89986","-0.04970","16.5000"
"203.7940","1.79985","-0.05617","16.5000"
"203.8140","1.69989","-0.06324","16.5000"
"203.8340","1.59981","-0.06628","16.5000"
"203.8540","1.49985","-0.06880","16.5000"
"203.8740","1.39984","-0.07244","16.5000"
"203.8940","1.29988","-0.07217","16.5000"
"203.9140","1.19986","-0.06627","16.5000"
"203.9340","1.09990","-0.06644","16.5000"
"203.9540","0.99994","-0.06884","16.5000"
"203.9740","0.89992","-0.07061","16.5000"
"203.9940","0.79996","-0.06947","16.5000"
"204.0140","0.69989","-0.06918","16.5000"
"204.0340","0.59982","-0.06994","16.5000"
"204.0540","0.49986","-0.07152","16.5000"
"204.0740","0.39984","-0.06825","16.5000"
"204.0940","0.29977","-0.06966","16.5000"
"204.1140","0.19981","-0.07066","16.5000"
"204.1340","0.09985","-0.07068","16.5000"
"204.1540","-0.00006","-0.07267","16.5000"
"204.1560","-0.01009","-0.07276","17.0000"
"204.1580","-0.02000","-0.07301","17.0000"
"204.1780","-0.05429","-0.00760","17.0000"
"204.1980","0.04171","0.11674","17.0000"
"204.2180","0.19023","0.08293","17.0000"
"204.2380","0.33433","-0.02165","17.0000"
"204.2580","0.46314","-0.06828","17.0000"
"204.2780","0.58078","-0.07724","17.0000"
"204.2980","0.69162","-0.05933","17.0000"
"204.3180","0.79838","-0.04751","17.0000"
"204.3380","0.90264","-0.04805","17.0000"
"204.3580","1.00532","-0.03646","17.0000"
